x,y,z
-0.38005318541449745,0.39760535889622006,0.24987977971167474
-0.3770678788799321,0.3934728612031823,0.25025691884861256
-0.3746371335437528,0.38935118063191565,0.25095259032009387
-0.37251169531064576,0.38496612150471743,0.25205657166442635
-0.3706120897808708,0.38138612713047215,0.2536683396184527
-0.3688888532439106,0.3784602800618683,0.2554960558383939
-0.36739185257604096,0.37574434500761683,0.25731636142002295
-0.36617289186620045,0.3725211348944846,0.25906714015789334
-0.3652112842581776,0.36911299386818863,0.26115664538900896
-0.3640517104684166,0.366178526797596,0.2611443223433982
-0.363239310048366,0.36343036253018696,0.2629530861059314
-0.36245182936768083,0.3618740246897979,0.2647460543615923
-0.36168862445010286,0.361021896616044,0.26648770311115544
-0.3610233756661821,0.36015090081986745,0.2680627037889873
-0.3604991334388029,0.3586326713103779,0.269523178915086
-0.36009801855143037,0.35653985126368287,0.2709468711047412
-0.3594525200385647,0.35467399608183303,0.2701585485404092
-0.35913691236651424,0.3528923286050611,0.2711477083951972
-0.3587362657292958,0.352553029705522,0.27166690506223223
-0.3583556466707216,0.3528619957304802,0.2726783980186765
-0.3580152022597977,0.35328669982519406,0.2736953944469226
-0.3576872108724444,0.3533363091350755,0.27379819528899135
-0.3574444224526651,0.3526441033649563,0.2734112806806562
-0.3571713767459868,0.3527803613859006,0.2726313948616101
-0.356822744381878,0.354114565708449,0.27307646165257365
-0.35633630133938293,0.356127327750796,0.2741719994260158
-0.3559571876719265,0.3571714143185347,0.2748048254535669
-0.3556605452661329,0.3578092818513679,0.275432591732623
-0.3552985634990363,0.35879575599939045,0.276073479921573
-0.35466290058057093,0.36115877360542376,0.2754444514273805
-0.3539649076075456,0.3643271571411526,0.2741653319766809
-0.35387827128611554,0.36528145423580066,0.2767172687170357
-0.35582917399023206,0.3640252264510627,0.2778772653142232
-0.361265094791895,0.36379879851620206,0.2749467625932119
-0.36909232569575134,0.36409342072697815,0.2717173233976894
-0.3785126887204409,0.3644653895469964,0.268689222690291
-0.3881961389102427,0.3649043440617819,0.2657924679746348
-0.39836074589539183,0.36383804097782296,0.26677149250101156
-0.40383100070469624,0.3639731901708207,0.2672629500767206
-0.4052116155843279,0.3626369102244819,0.2695920000502173
-0.40360917121913703,0.3588886894213106,0.2735966898156298
-0.3997153609026857,0.3533994997770365,0.2770879143731302
-0.3953711503719568,0.34903947067284946,0.2808634944195164
-0.3909596655007618,0.3472817295758778,0.28391260771365057
-0.3867957300755589,0.3445179562282807,0.28328375126001476
-0.38348798387953886,0.342577269770601,0.2867196261727119
-0.38093598391989586,0.33966628488651535,0.2901927795954071
-0.37866350122521397,0.3364035717805274,0.29330154786293205
-0.37662182436774894,0.33378913948222166,0.2962959573767247
-0.3747383407093759,0.3324065342671345,0.3008209398978119
-0.37277019240019527,0.33114397689484465,0.3042482481282709
-0.37092088788515726,0.3284710898518738,0.3061994789110973
-0.36937334598224175,0.32786118507898704,0.31004462603157573
-0.3679436257534221,0.3274260763799492,0.31364378952161115
-0.3668140088085733,0.32672995388700626,0.3157882291878939
-0.3657298945150316,0.3264338652008119,0.31828594636710783
-0.3646120074303527,0.3267757650940364,0.3221925519268499
-0.36363932078071454,0.3269449469031215,0.3250071710000237
-0.36271525397602133,0.3258891582893149,0.32607802183026746
-0.3619092354945025,0.326392927081301,0.32867370122665523
-0.36107560960816193,0.32698801597792077,0.33088472885931414
-0.3604568489996818,0.32707923148864776,0.3317045075229346
-0.3597904228064766,0.32741886762332534,0.33279586185860266
-0.35916925142374556,0.32809986375593514,0.33521058911157425
-0.3586694827048723,0.32839725219952043,0.3369529636529604
-0.35824242318110056,0.3276287718251679,0.33718875099578055
-0.357832958911153,0.3277676394340356,0.3385942507533876
-0.3573760655937621,0.32769354609057544,0.33922416602525507
-0.35733712350576047,0.3266768224027198,0.3387147877538962
-0.3573356365559724,0.32560029369976523,0.33828909046542566
-0.35697960151305475,0.3252295375140806,0.338813780324884
-0.3566863744369411,0.3246175713637073,0.33957275084271066
-0.35646770037020725,0.32325918097962014,0.3393110953342266
-0.35616230428873125,0.3231343634828977,0.3399538642027674
-0.35630290880808485,0.32157162708580445,0.34018129544826536
-0.35647039243448425,0.3193202306019638,0.34041274028975277
-0.35668278619644594,0.31774637240736325,0.3413238094704302
-0.3570735424455824,0.31672106802872346,0.3425595713329118
-0.3578030403259572,0.3158194882169849,0.34290754033507753
-0.3584440602011456,0.31743569913917724,0.3385367152232198
-0.36029715422634595,0.31605942355720823,0.34036591107474357
-0.3634402820851479,0.31589469510766316,0.3404518205799594
-0.36918112610252507,0.3150211429380685,0.33947513841542876
-0.37578330630890183,0.3143516719183524,0.33858167096754505
-0.38218939050109,0.3139517643435314,0.33819849133883995
-0.38760085312156234,0.3131544731854878,0.3374036304354635
-0.3923078356762343,0.3113386967373546,0.3374488562189988
-0.3960079612069333,0.31095536990037287,0.33781896286571733
-0.3975858889941749,0.3112185823453883,0.33864320810312587
-0.3965422736318771,0.31150323690226467,0.34095627818277363
-0.3935292587954287,0.3109902756378499,0.34605437761432006
-0.38974420322839337,0.31008958002145015,0.3513828844958612
-0.38692024666545677,0.3096204975104598,0.35330265310385983
-0.38399675649015025,0.30908787793048353,0.35389215724725426
-0.38007165311611835,0.3095636936719396,0.35949273410546423
-0.37672127246839265,0.30955959395357735,0.3643841478796149
-0.3737662693056826,0.31022228024419096,0.3685105305627474
-0.37105702935248197,0.3111486602756113,0.37228365852127243
-0.36846313305673695,0.31221462884552237,0.376128327943423
-0.365913154309873,0.31436892609932043,0.3794618411534012
-0.3640611091458312,0.3163837770546713,0.37931150687997506
-0.362102914066573,0.3182357940989325,0.3825964757635266
-0.3604930496631344,0.3197546192150194,0.3845267468794108
-0.35913834285695817,0.32174071489139355,0.3854780650638206
-0.3578953278798844,0.3237449689954814,0.38636426030345516
-0.3566658506480114,0.3253706273866913,0.38782134151276193
-0.35527672579851066,0.32749647707705737,0.3900425010767544
-0.3544229130715197,0.33002642321958214,0.38933076683694107
-0.3533702175802981,0.3315152558863863,0.3911108852927677
-0.3526027697916003,0.33323557543266125,0.39149058431460665
-0.35212925675100587,0.33451630431825724,0.3906129456170896
-0.35165720768282943,0.3357687919713027,0.3900244804788668
-0.35096806587895335,0.3371221082505521,0.3909565993723581
-0.35013410465711864,0.3383566279849491,0.3928677391751191
-0.34972918479500037,0.34019369408687833,0.3919003749891615
-0.34906638174735466,0.3405198587614114,0.39376009798396583
-0.3487578435345575,0.34042419158301584,0.3944851456581142
-0.34873518803227255,0.33968423619471877,0.3942713454875811
-0.3486514281502516,0.33881212271182437,0.3946927322503487
-0.348306046623159,0.3379191884381485,0.39651099776327803
-0.34768885175131614,0.3374816905457237,0.3993365978441803
-0.3477511670441605,0.33684670372706554,0.39789920499930825
-0.34735748687104606,0.33573378262994785,0.4003500728522382
-0.3474095097124623,0.33428078022234997,0.4015707755124606
-0.3477466446074524,0.3331191180643438,0.4022236011410726
-0.3480978035609068,0.3319164308125479,0.4030581183482676
-0.3487765944457251,0.3297197131669739,0.4036167260185904
-0.3516052957056956,0.3261887388160293,0.4021895037591017
-0.3596486030296251,0.3158952062606682,0.39804718931758115
-0.3629753290448115,0.3127943886466202,0.3973897829442217
-0.3667364458276343,0.3106423945475842,0.3970866437418185
-0.3719334591468837,0.3081851815934405,0.3964323993341127
-0.3790275351647739,0.305123359429247,0.396023460050714
-0.38635406205554046,0.3033344221695018,0.3943170680708448
-0.39292659298055505,0.29921506719707547,0.389673156634238
-0.40543212768577486,0.2899493919652567,0.3850323284015846
-0.40971120354195123,0.28861740949140513,0.3825251947298401
-0.41194597416787476,0.2899638597767497,0.38454531954000376
-0.4094272500633289,0.2903952778949826,0.3859685520098829
-0.40492976758834764,0.29063410269206486,0.38803263691648365
-0.40011069538990823,0.2913691630358905,0.3908746740147598
-0.3964050347393376,0.29253132455043307,0.39431546457568717
-0.3963411892125842,0.2907934972309196,0.39584226379912507
-0.39063843853509045,0.2934712850662941,0.3978132503095293
-0.3857283549005536,0.29542661465506587,0.3997638567733743
-0.3812704309280862,0.2978967721635885,0.40207545841719655
-0.3772835478286882,0.3008945527561508,0.4042552285878077
-0.3737147825782255,0.30369391102751814,0.40592976665744207
-0.3704542424757342,0.30697920009814295,0.4073689936599357
-0.36751268435706386,0.3112317389164423,0.40818939457128933
-0.36494486163943934,0.31402644561374066,0.4093487362613439
-0.36276430441006396,0.3182901052906854,0.41036504057646134
-0.3609136325574133,0.3226133856039738,0.411145656179573
-0.3592259449904917,0.3266972812255061,0.4117785955919392
-0.35754102214593836,0.33044427016800215,0.41247355817112036
-0.35589557998001786,0.333022338952463,0.4132226311578713
-0.3544741029816669,0.3353752344884188,0.4134362755481607
-0.353087334430383,0.3382975144854112,0.41405470139790856
-0.35199363753339713,0.34148560271170486,0.41441566106991395
-0.35110031695892596,0.344182705725239,0.4146790943971117
-0.3502677514472147,0.34669556138583385,0.4149003399743598
-0.34932662670950493,0.3493423232044898,0.4151134595337014
-0.3483600550790548,0.3511890650913894,0.41544523042903914
-0.34770848002841825,0.3519120752225281,0.4152905134187629
-0.34699282772552675,0.35341671540467523,0.41528444195440395
-0.3464674432098189,0.3551208230510357,0.4152507851354888
-0.34601151313306483,0.356655023739897,0.4152466803556268
-0.34553969981891275,0.3581391207131673,0.4152887108923192
-0.34509408720189083,0.35870748252620593,0.4154520271282751
-0.3449174847427503,0.3574434285294978,0.4159046766199668
-0.3450641827976389,0.3561560401571701,0.4144837923005793
-0.34513954390948076,0.3543464936114565,0.4148210954415364
-0.34505086166532933,0.35349734294939034,0.4151914950631489
-0.3450859453917917,0.3526566103389642,0.41530448194410274
-0.3451655824538897,0.35140658261092694,0.4153964405885283
-0.3455629532922324,0.34936028762771903,0.41471137085795273
-0.34751149869436787,0.3465852978858506,0.4146477597083363
-0.35292307775662923,0.33852275968549106,0.4201951763809074
-0.35737078093681984,0.3342869861759348,0.4230588834274698
-0.3606170078066236,0.3319877452612014,0.4236425851070219
-0.36454687411055636,0.32941683047086145,0.42459212996724544
-0.3710085337277878,0.32585804172888483,0.42650868414247006
-0.37889674440055615,0.31961688182853604,0.4267340973498748
-0.38450719763844543,0.31239697761190266,0.43276609165325813
-0.3958346215682701,0.30194138371252,0.4363147945080241
-0.4000546086032682,0.29884564085374793,0.44031842882333816
-0.4019205276624176,0.29963748633840537,0.4413393583603076
-0.39804483762610565,0.3016101393210217,0.4402094222604645
-0.39274818611648254,0.3060824385028842,0.4374986241384435
-0.3878867909103646,0.3114338577513639,0.4356953683974108
-0.3836819047816649,0.3163397553912324,0.43333318339365345
-0.380008530476034,0.319429398639668,0.4304635177362602
-0.37618328117741834,0.32641661166654423,0.43029607399626046
-0.3725073716438506,0.33216516954081116,0.43118180628959957
-0.3692586929641206,0.33700482411624094,0.43203268404513445
-0.3663866918497211,0.3414092076783864,0.43247914006515675
-0.36354784836187004,0.34627971662014395,0.43313767606686393
-0.36076811526344726,0.3513374833464495,0.4335784184750607
-0.35819449598981545,0.35643965777613096,0.4332524736023204
-0.3558306387157783,0.36065434577315,0.4338023809720647
-0.3540437879960867,0.36382013514972344,0.43406038829738824
-0.35269795845054563,0.36637162703468423,0.4339573621608326
-0.3514231124565562,0.36880802158662584,0.43404798533637745
-0.3499302804963423,0.37144922671938474,0.4346988882924436
-0.34794883132471177,0.3747045160374169,0.4361370729742542
-0.3462366641310408,0.3782341203050165,0.4358903163021138
-0.344716012623604,0.38055077592280245,0.437199851729718
-0.3439422098906101,0.38199110893635435,0.43767709296890395
-0.34347981328419663,0.3831684598350036,0.43781850294058056
-0.34302702840647703,0.3842875568339824,0.43799603281446403
-0.34231857908265795,0.3855041187230933,0.4385474331896924
-0.34104588075931863,0.3872262425879749,0.4398030538182037
-0.33947133370089677,0.3898658095968803,0.44048476342278997
-0.3388674854057894,0.39077098290073653,0.44067845571172526
-0.33910680121538794,0.3906944042105897,0.43969678899407005
-0.3397012798765707,0.39020306002734967,0.4381174086820368
-0.3403807460545655,0.38932690902066647,0.4365171565475719
-0.34090936066997274,0.38835371855787765,0.4352644940699008
-0.34082560637610837,0.38822211595060885,0.43491861026932305
-0.3403061477909156,0.3894862853607584,0.4343186817012049
-0.34075456523964187,0.38887732138976405,0.43323313797156326
-0.3416736331939727,0.3878100020079169,0.4316514864295375
-0.34250512238681186,0.3868021793585458,0.43062558081562385
-0.34294521375935305,0.3858564695733651,0.4307612924919965
-0.34329953144398756,0.38489594033621444,0.43103344958700696
-0.34379253419408895,0.3830548762016295,0.43165349802046826
-0.34787802579418736,0.37919552517642174,0.43717623911471787
-0.35261149473099623,0.37582349091540723,0.4410870187619485
-0.3580922294455665,0.37305237749915765,0.4455954569887433
-0.36253941961178465,0.37075367006747534,0.4527237649027535
-0.36537354393605015,0.3669275061096511,0.4627298878168263
-0.3686906635831318,0.36156080914857147,0.47155934051525233
-0.37229452162103116,0.3560424642466395,0.4804532806177189
-0.38078850165900135,0.34765286045230925,0.4905915457794167
-0.38233260032689514,0.3442241618688291,0.49568096893889557
-0.38327423296644764,0.3447132086141892,0.5001346612842282
-0.3863806062270663,0.3464949524293313,0.4973903750733237
-0.3858017032468169,0.3478089760629169,0.4923027588841354
-0.3832321695933551,0.3487229033030679,0.48422190560933204
-0.37998871233104714,0.34993505754926585,0.4782445102783732
-0.37645969730329315,0.35259222545683416,0.47367686480922605
-0.374654085850566,0.3547206396113783,0.4671662120520437
-0.37387406343336493,0.3571502856700547,0.45954650542194353
-0.3732075635941537,0.360043092035995,0.4525141849478263
-0.3725960076527495,0.3631596582581426,0.4458967649805184
-0.372428315688517,0.3659982803921024,0.4381568265439368
-0.37121832737154087,0.3692698618336198,0.433185788761633
-0.36894085970051593,0.3731115017280291,0.4312331844732116
-0.36772277943234505,0.37699799226173764,0.427484736028714
-0.36667871157524445,0.3807539432103548,0.42451787626997883
-0.36703140544340057,0.3794838277643196,0.4208296756120432
-0.3671933961656147,0.3783853504734806,0.41657627405896946
-0.36583620646404563,0.38269861742507605,0.415157788710646
-0.3639132612590304,0.38734350308769006,0.4158196201706718
-0.361276839423752,0.390607114537146,0.4191664699913864
-0.36012675452875575,0.394163278508245,0.4185024068530611
-0.3614287793934883,0.3926726058081161,0.4121265666929454
-0.36423137096997293,0.3928793198476534,0.4099467953585715
-0.36671683025568247,0.3930156878745052,0.40769008568860476
-0.36686290768730967,0.39054391395150867,0.4043469335758643
-0.3654657870215072,0.39274368766331386,0.40543124307365797
-0.3632467231866989,0.394770347224561,0.4088204715492487
-0.3616362917373633,0.3991463807451281,0.4087074728638633
-0.36313380732739375,0.3975146689906079,0.40466656880538737
-0.36552181433786707,0.39808967599025574,0.40389298063182444
-0.3679326269438984,0.39799650422992416,0.40409052008212976
-0.36919601117260736,0.3953292967433631,0.4077767310362594
-0.36879366043154227,0.39548682282745284,0.40414191779246356
-0.36774437288821993,0.39589344560700873,0.40224318319657787
-0.36979406650126173,0.39466562005618355,0.4048072463422364
-0.37624680563828666,0.3940086858950073,0.41470043780185506
-0.384882896245789,0.39348868029708567,0.4233974719667204
-0.3941952287236822,0.3922187178414782,0.43171150837668415
-0.40321765201268783,0.39019655407819814,0.44045344482630433
-0.4089131601842053,0.38743316841641784,0.4445336135733978
-0.4140120135205557,0.3853455887584768,0.4490687063357911
-0.420334074849816,0.38311567547760306,0.46067311444631553
-0.43456730243239783,0.38425943632241166,0.4694656543694449
-0.44742310516890516,0.3858189256267433,0.47716350733362006
-0.4582810294818062,0.3859644416188167,0.48373303820295727
-0.4677259743284966,0.38472694012140674,0.4892361134956489
-0.46625576280858055,0.3781060763142616,0.49221471745161466
-0.46919648611224274,0.37155845933021414,0.4940794456677742
-0.45983083950975445,0.3649352999688521,0.5007258686047921
-0.4527049619136127,0.3617154061137367,0.5032112206750737
-0.44010111501431054,0.3493908995380034,0.49223731000059984
-0.4305239535003081,0.3339230566328876,0.4732937019368308
-0.4244534713835797,0.3219439253740062,0.44152038138607913
-0.4178307409197785,0.32369084997264636,0.41600991102758106
-0.4111571818305339,0.32811145657483975,0.39559200537305683
-0.40565499751343137,0.3369776242490441,0.3662952837080417
-0.39930929161286743,0.34798509311859466,0.3406930172518856
-0.3921988742178483,0.3610798367165634,0.3195161999815597
-0.38455188386252415,0.375544511460277,0.30354768762312295
-0.3768393227967706,0.38981577430271896,0.29291584134011933
-0.3704303898898717,0.3984498286172386,0.28492353062518777
-0.36559303465490245,0.403612456438687,0.280465413758367
-0.3606484686716098,0.4087533061788347,0.2750949505542567
-0.35603872028632955,0.41360249182933917,0.2711791254807326
-0.35172320224710363,0.418040278229931,0.26754454840803954
-0.34748522875328847,0.4223010387803361,0.26306131821872125
-0.34410117468153506,0.4259891113416698,0.2606025033092162
-0.3417945711977919,0.42949558001532684,0.2596672171758949
-0.34051148896296474,0.43228683922755595,0.2578135969291844
-0.3383588245072865,0.4358111507821772,0.2574273313516026
-0.3361399160938442,0.43894805118008884,0.25832023461502374
-0.3339323505637726,0.44204751103310436,0.2592148713065638
-0.33204926906733645,0.44478958978361177,0.2602547735273849
-0.330545111343754,0.4472733246622389,0.26012595252233256
-0.32920567587211114,0.45057135548891436,0.2564548290601099
-0.32402808594237553,0.4550684073774784,0.24517458309118376
-0.32099064253002874,0.46000482184168934,0.24542373181419996
-0.3184266035494615,0.46367371311958266,0.245978088370575
-0.31565732448670863,0.4671581352940996,0.24551651758655488
-0.312260285648936,0.4714458299101865,0.2441779227934289
-0.3098911491967795,0.4765601358055902,0.24688717317503736
-0.31240815693331514,0.4803234617078806,0.24367543220386037
-0.3118660593467944,0.4836373762182571,0.23136480295351516
-0.3127921048645523,0.4873347150117228,0.22847798504971115
-0.3092158421124914,0.49091064713422855,0.2311163080171778
-0.3063026039927759,0.4941399220497296,0.23498992462621437
-0.3045755255582267,0.4976036808605456,0.2376893171405657
-0.3051872094921577,0.5012446233476712,0.23696796407628326
-0.31094617197805047,0.5080885917516142,0.2180611710779168
-0.3115846454509442,0.5151550919399553,0.20226921719445343
-0.31454113813955886,0.516925770165199,0.20272975278798686
-0.3160042969716842,0.5185473323829517,0.20673529088249842
-0.3168957172602057,0.522947648341093,0.21067010484902704
-0.3199939372787014,0.5293723811669503,0.21249616178531835
-0.32458664674074905,0.536047872899831,0.2147664555126996
-0.3337003073255184,0.5434197510999201,0.20060112659435977
-0.34089911003807427,0.5501294430360397,0.1886522739122012
-0.34373535668640887,0.5548336695245167,0.19502690571702136
-0.34311043066218644,0.5559592820012426,0.20042118085573948
-0.3415144663729232,0.5532712534286249,0.20518718183205703
-0.3377421058257981,0.548242532062782,0.2117274190832767
-0.3345417087424618,0.5425107372662937,0.21902208942160686
-0.33237636074972504,0.5382246132714825,0.22553294740041316
-0.3310735867811382,0.5338357586850659,0.2280277851299259
-0.32609750031750373,0.5293747755802541,0.23132461434705845
-0.3211960487635223,0.5250205300787104,0.23075385345589522
-0.3169990150505701,0.5209783428846761,0.23084713128152395
-0.31357143662865195,0.5172180547403393,0.23110978559250184
-0.3110635473533781,0.5135188674264923,0.23161217094407302
-0.31004688371206585,0.5091300346118564,0.2324217548134755
-0.30942009460452774,0.5055940635468922,0.233258108490918
-0.30957467211056605,0.5013031192832159,0.23552261656132895
-0.3089035761240003,0.4977241736474138,0.23616376601765784
-0.3078267014607458,0.4946278582160141,0.23574661027251675
-0.30702507290915404,0.4918096552254564,0.23555569788338973
-0.3069812410466437,0.4891884991595281,0.23669964789486347
-0.3081034725003642,0.4863342718454508,0.23986507177624203
-0.3097691867806389,0.4842691221102071,0.24208225422876684
-0.310290297270867,0.4821950056581232,0.24450657824387062
-0.3095391215958546,0.48069959877682633,0.24403891309137082
-0.3083376491518809,0.4796588629688322,0.24290138777974202
-0.30732600872952853,0.4787404616359473,0.24201815756601877
-0.3071672124988688,0.4774202443279902,0.24218671096623667
-0.307970067553587,0.4761905574385892,0.24458968466497036
-0.3098694371616464,0.4751411601373086,0.24612896468328982
-0.3103696149814552,0.4736148065810361,0.24763700436176095
-0.309359777604536,0.47304622470655683,0.24632281791775426
-0.30793136781481295,0.47283574547850665,0.24461465769667287
-0.3065524816982014,0.47282732903574387,0.2431143695100255
-0.3053764351586892,0.47309974355318746,0.24219404753796966
-0.304864968171496,0.4734993210085618,0.24297778804178707
-0.304989669887886,0.4730711399627301,0.24279619865833257
-0.30347922740121636,0.4746436809150608,0.2430541657510038
-0.3021516157121935,0.4756659243237797,0.24366849813796795
-0.30056479908045514,0.4771988763297966,0.24492644527732513
-0.2990426327144015,0.4789500955951643,0.24691871759744977
-0.29757596968399325,0.48063337000312967,0.24853510709639684
-0.2979620339673408,0.4811344254822743,0.2535523305427634
-0.3008213988508703,0.4815478986931314,0.2592386633030817
-0.3034801632094673,0.4812889982519275,0.26069816769703985
-0.30941487209767377,0.4819810076910938,0.25793992941055804
-0.31830702466762434,0.4841171547122617,0.25288129190875297
-0.328837029572062,0.48821817035377224,0.2479767380431327
-0.338133236540432,0.494250761976162,0.24568869159160117
-0.34558769654818156,0.4992603035666469,0.24419643433607133
-0.3571418513363946,0.5023013209770479,0.24523520203826135
-0.36199731725780093,0.5058968787801386,0.24799526132525707
-0.364759149249742,0.5064838543186144,0.24812553039698107
-0.35713702324520535,0.5018589392631448,0.24805875692147647
-0.35009248020774286,0.49855901372932654,0.24943828333055662
-0.34449386474935006,0.4949700412824952,0.25173560787926774
-0.3398528236027336,0.49132122209016693,0.2528089220391757
-0.33571783821555096,0.48870716283808696,0.25363910785374877
-0.3318503284800035,0.4859742897712154,0.2540101394436609
-0.3287730561402631,0.4831342192057347,0.25511528475060574
-0.32613407017391605,0.4805581785641566,0.2561656900176833
-0.32369784150354036,0.47848266359172176,0.2568617566499045
-0.3213249821847128,0.4771612689106365,0.2574446807917821
-0.3192957822603403,0.47568396844128213,0.25725965166655085
-0.31958499147241326,0.47149959452803625,0.2580774237713814
-0.3176866920776326,0.4710397921971169,0.258441336665094
-0.31598872383639454,0.47090931660434726,0.25961511056437914
-0.314507332699113,0.470513184928056,0.2601136546244877
-0.3131951140987683,0.47030422730167853,0.2608893337290529
-0.31187577343221456,0.4706429214199068,0.2623406658151886
-0.3112226924059653,0.4698429204612527,0.2630651228838548
-0.31227422843891706,0.46665221962635306,0.2638743954242346
-0.3112280268071708,0.46688232940041097,0.26454362701612466
-0.31008729301117155,0.46757189173733144,0.26545092961367533
-0.3089538544136345,0.4679846060672334,0.265285337437274
-0.3079641377883884,0.46837682250779,0.2654031637920453
-0.30716747305703795,0.4689931810457306,0.2663671842529323
-0.30700255175615815,0.46849661806601156,0.2671624156638017
-0.3084505338526569,0.4656630102953732,0.2680207107037245
-0.3078458329944285,0.4659518420905149,0.26850896880509384
-0.3073881987177638,0.4661232395918685,0.26888364031442963
-0.30703015630750713,0.4659682569415451,0.2685301659406968
-0.3067866195484502,0.46578414443063226,0.2685439282357213
-0.30649780568055135,0.4659726534614874,0.2695274916270489
-0.3064711911254977,0.465521031003607,0.26995152566862435
-0.30785384211825606,0.46307826088773546,0.27065573317473146
-0.3075036241705695,0.46340116946982296,0.27146879216263814
-0.3087751070091092,0.4618386622491663,0.2747860186984225
-0.3111106239139553,0.4588273702254402,0.2791763795773041
-0.31289271536242086,0.45648602777012376,0.2827023849666951
-0.314342977773911,0.4551200827046939,0.2848516387590469
-0.31469840834592516,0.45428797119762077,0.28643401809261204
-0.3153410901789889,0.4537949099900115,0.290270527011824
-0.3173679045478393,0.4527307913449725,0.2917872771629843
-0.31838227208901165,0.4521352326662407,0.29364883734677705
-0.3207879199997318,0.45052453115702357,0.2940705290566551
-0.3233834619540148,0.44914958641496305,0.2946709087141498
-0.3323766782087181,0.4497944305804746,0.2953666782458167
-0.3441117670845176,0.44992724201848233,0.29541911462959597
-0.3659829699340929,0.44792060240863407,0.2959018262878236
-0.3689519022229875,0.4505228055248376,0.2997177304712941
-0.36640788936867313,0.4483255640887955,0.30293880738197687
-0.3636137858315366,0.4456842126035871,0.3063277967971256
-0.3600427340087087,0.44347337270736753,0.30941987854970965
-0.35726452518337365,0.4415682032160225,0.3124120431648291
-0.353340641831829,0.4411176806146303,0.31522887039145747
-0.35126590125415097,0.43772136303964726,0.31822161438639934
-0.34783873609779026,0.43816584665207214,0.3194199062993228
-0.3464535913853945,0.4364750267567591,0.32106373388639664
-0.34512653810553334,0.4352788348640113,0.3209968035487103
-0.3439117696518874,0.43419146661044156,0.3209432878441682
-0.3428916491879802,0.4329102290370811,0.32241844409552123
