q1,q2,q3,q4,q5,q6,q7,x,y,z,alfa,beta,gamma
-90,-90,-30,30,-60,90,-30,-0.13842558860993365,0.7056062951637319,0.3323954726006889,-1.5743385346711023,-0.11179743016997332,2.218995778379532
-90,-90,-30,30,-60,90,0,-0.13777320509880434,0.7145555416752047,0.3324613772448197,-1.5741289851059836,-0.10083458859006077,2.1541574644696975
-90,-90,-30,30,-60,90,30,-0.13669162469765603,0.7225586817803321,0.33252135517794723,-1.5738910279037686,-0.03857390347465006,2.0956401114131875
-90,-90,-30,30,-60,90,60,-0.13532087090163497,0.7296967295066743,0.33257570484973,-1.5736655613315396,0.06984997983453438,2.0428493426084997
-90,-90,-30,30,-60,90,90,-0.13376867348131474,0.7360516713808938,0.33262506456163765,-1.573494618396995,0.21981561475399916,1.9952375547008565
-90,-90,-30,30,-30,-90,-90,-0.13699055022568107,0.719318113785879,0.33972167735481795,-1.5283454916649808,0.01398977806040944,2.1201687238846674
-90,-90,-30,30,-30,-90,-60,-0.1378114257625455,0.7040087553083791,0.3463568102954173,-1.4934129275591457,-0.1280388204897103,2.2224073419689296
-90,-90,-30,30,-30,-90,-30,-0.13683236554913591,0.6901820423502933,0.3522037175641063,-1.4672542467591256,-0.20976729698264507,2.313179419561624
-90,-90,-30,30,-30,-90,0,-0.1345806302782918,0.6778171746917829,0.3572028682233907,-1.4500659907606839,-0.23561273372269098,2.399420525892663
-90,-90,-30,30,-30,-90,30,-0.13147677825920823,0.6668387858902662,0.36137634236795607,-1.4413720549807445,-0.20999526171346478,2.4845098590498056
-90,-90,-30,30,-30,-90,60,-0.12784558275916552,0.657141499640707,0.3647901852156107,-1.439322408680168,-0.13706790014955933,2.5690278252457257
-90,-90,-30,30,-30,-90,90,-0.12393120785028454,0.6486065927550292,0.36753145041871965,-1.4411208170150211,-0.02069423788416597,2.6520339006374227
-90,-90,-30,30,-30,-60,-90,-0.11991209600854819,0.641112695249253,0.36969134892023947,-1.4415360076002597,-0.22810027903546387,2.6858054634979345
-90,-90,-30,30,-30,-60,-60,-0.11591665670017628,0.6345425662512824,0.3713655861172144,-1.4425227722360718,-0.3632441849227712,2.7233319864738337
-90,-90,-30,30,-30,-60,-30,-0.11203212160380341,0.628786560558328,0.37263460759063505,-1.447037522523192,-0.4331399927483639,2.765018068227003
-90,-90,-30,30,-30,-60,0,-0.1083165837177703,0.6237447089469389,0.37357313401701875,-1.4558940723796039,-0.4440926255781995,2.8104165911795365
-90,-90,-30,30,-30,-60,30,-0.10480587172985176,0.6193272805682505,0.3742454822091428,-1.4679779668005113,-0.4017462135371987,2.8577071716712705
-90,-90,-30,30,-30,-60,60,-0.10151964261611125,0.615454681702432,0.3747063558461438,-1.4811962766757272,-0.3112060575023647,2.904412552534988
-90,-90,-30,30,-30,-60,90,-0.09846579014355065,0.6120568740441721,0.3750007524568543,-1.4935880722985682,-0.1771429382074719,2.948447313678718
-90,-90,-30,30,-30,-30,-90,-0.0956443184758676,0.6090726453518444,0.37516679177357504,-1.4990272038914756,-0.3695063574212893,2.9629859305384634
-90,-90,-30,30,-30,-30,-60,-0.09304888766407333,0.6064485847721622,0.3752328169556427,-1.5048394513746757,-0.4903707066661524,2.98178506326885
-90,-90,-30,30,-30,-30,-30,-0.09067020110138256,0.6041383859917873,0.37522357610275525,-1.5124266980366403,-0.5468063325009573,3.003850818357759
-90,-90,-30,30,-30,-30,0,-0.08849698953406304,0.6021019566350082,0.37515991787352065,-1.5216790973781174,-0.5451868094301784,3.0277832105500107
-90,-90,-30,30,-30,-30,30,-0.08651621447307742,0.600304531371761,0.3750572866145278,-1.5315239014470932,-0.49126320159458836,3.0517376362120046
-90,-90,-30,30,-30,-30,60,-0.08471443033727244,0.5987160220336074,0.3749279567327633,-1.5407771413216,-0.39023918942780156,3.0740383658639123
-90,-90,-30,30,-30,-30,90,-0.08307837483846257,0.5973104285429865,0.3747825502978308,-1.5487351697181497,-0.24682768447772607,3.0936497909346414
-90,-90,-30,30,-30,0,-90,-0.08239998934955743,0.5968687975034754,0.37503869119495364,-1.549358839041934,-0.4315875671767894,3.0944411921399615
-90,-90,-30,30,-30,0,-60,-0.08178720346200667,0.5964732105194175,0.37526096425805694,-1.5500831215309594,-0.5455225148111327,3.0965703105591413
-90,-90,-30,30,-30,0,-30,-0.08123456294918639,0.5961188660719381,0.3754570179002838,-1.5513696095920022,-0.5957146791570704,3.099920185632817
-90,-90,-30,30,-30,0,0,-0.08073609252347799,0.5958012782382357,0.3756293229771011,-1.553256471554061,-0.5885333763110068,3.1042222457459667
-90,-90,-30,30,-30,0,30,-0.08028663888540499,0.5955165233463009,0.3757810008720329,-1.5554721064974575,-0.5297112579571084,3.109029891705981
-90,-90,-30,30,-30,0,60,-0.07988147397333543,0.5952611163308914,0.37591476076772623,-1.5576525236494874,-0.42440921532114817,3.1138835558241977
-90,-90,-30,30,-30,0,90,-0.07951630428088909,0.5950319580245913,0.376032921458934,-1.5595243851724185,-0.2772737160998106,3.1184734776991005
-90,-90,-30,30,-30,30,-90,-0.08391251343575983,0.5996898244741925,0.3787112768879116,-1.5319667496623475,-0.4576835440045969,3.060419506640141
-90,-90,-30,30,-30,30,-60,-0.08767778420077767,0.6040973506885573,0.3810455443061943,-1.503746508347687,-0.56631764208606,3.002046574932019
-90,-90,-30,30,-30,30,-30,-0.09090518684845746,0.6082309275990698,0.3830789786211751,-1.4777131621639243,-0.6106103308492072,2.949021212006381
-90,-90,-30,30,-30,30,0,-0.09367483673220904,0.6120804306540484,0.38485088165591524,-1.4570596118577128,-0.5974431667959677,2.906302269264114
-90,-90,-30,30,-30,30,30,-0.09605518946237747,0.6156453119920178,0.3863959854373348,-1.4430257046478536,-0.5330431823061482,2.876427780277776
-90,-90,-30,30,-30,30,60,-0.09810446658064328,0.6189316762486551,0.38774465138583436,-1.4343356493067045,-0.4229118147231348,2.8593149504917132
-90,-90,-30,30,-30,30,90,-0.0998720321419169,0.6219500979826836,0.38892321082344616,-1.4281869761794408,-0.2718806261258149,2.853624446734039
-90,-90,-30,30,-30,60,-90,-0.10469550842242129,0.6309037343172906,0.3918031350864614,-1.3790352072312113,-0.4370521697209697,2.7421603175956335
-90,-90,-30,30,-30,60,-60,-0.10851113097181676,0.6393073559479913,0.39411698160977293,-1.3319765506729724,-0.5296739583341354,2.639897404641593
-90,-90,-30,30,-30,60,-30,-0.11150383341040365,0.6471164536521138,0.3959604705694333,-1.293932859318015,-0.558856799526707,2.556437982355145
-90,-90,-30,30,-30,60,0,-0.11383029654006056,0.654318222081302,0.39741912626386666,-1.269099372335575,-0.5328927637384904,2.49790179723886
-90,-90,-30,30,-30,60,30,-0.11562095673072142,0.6609213186508455,0.3985650261365494,-1.2566015083862225,-0.4587300345046184,2.465095264016434
-90,-90,-30,30,-30,60,60,-0.11698335307228533,0.6669483358520822,0.3994582706747655,-1.251631753177755,-0.3419669620037372,2.4551460347856326
-90,-90,-30,30,-30,60,90,-0.11800546316363061,0.6724303786021837,0.40014858839723094,-1.2478744386078133,-0.18728975618440266,2.4646297330661326
-90,-90,-30,30,-30,90,-90,-0.1196240953235054,0.6845875166752621,0.4011719335028785,-1.1980313056217173,-0.3260600338971545,2.315846061398964
-90,-90,-30,30,-30,90,-60,-0.12027325110236838,0.6956356775739863,0.4016348236017272,-1.1550125848080814,-0.3960844070726096,2.192133694605849
-90,-90,-30,30,-30,90,-30,-0.12019974676948798,0.7056049716970576,0.401675636801294,-1.12537122552955,-0.4077469631862435,2.100560721624645
-90,-90,-30,30,-30,90,0,-0.11960129873748979,0.7145540554860348,0.4014071438310445,-1.1103011565765442,-0.3694882772747361,2.0432399095072284
-90,-90,-30,30,-30,90,30,-0.11863382615670451,0.7225571436816841,0.4009188345071193,-1.1058715019015317,-0.2876492274341922,2.017675520105189
-90,-90,-30,30,-30,90,60,-0.11741873114013422,0.7296951672740328,0.400281107793975,-1.1052214095978943,-0.16708691355862168,2.0195138265557295
-90,-90,-30,30,-30,90,90,-0.11604916906931231,0.736050061859332,0.399547918927594,-1.1004839129810393,-0.012062930422986519,2.0455643190904116
-90,-90,-30,30,0,-90,-90,-0.11523715326831102,0.7193298904920841,0.40731586979294165,-1.0724899155079923,-0.25157895369955896,2.0646100011743913
-90,-90,-30,30,0,-90,-60,-0.11264378858058169,0.7040169641212947,0.41347439911435446,-1.0421518773168432,-0.42391544850908236,2.0960297520036857
-90,-90,-30,30,0,-90,-30,-0.1088832163122669,0.6901873292877978,0.4180472127049816,-1.02438195341581,-0.5362763917324783,2.1472155594788043
-90,-90,-30,30,0,-90,0,-0.10444121026915038,0.6778204312209303,0.4212488724274979,-1.0298020358046474,-0.594947988262081,2.2249240116530853
-90,-90,-30,30,0,-90,30,-0.09967171154954428,0.6668406971795138,0.4233094200750724,-1.0613621584983426,-0.6036989168740237,2.3295915545115933
-90,-90,-30,30,0,-90,60,-0.09482358107827212,0.6571425563482373,0.42444868011567644,-1.1130533894112797,-0.5640473717653353,2.453465989191596
-90,-90,-30,30,0,-90,90,-0.09006523043604446,0.6486071226658563,0.4248641705477682,-1.1733049258265005,-0.47692600406913715,2.5839414391149864
-90,-90,-30,30,0,-60,-90,-0.0855059269887008,0.641112702333549,0.4247286680840863,-1.153263333101779,-0.6855878011509957,2.5545208541554003
-90,-90,-30,30,0,-60,-60,-0.08120941504376199,0.6345424108963021,0.4241795453662468,-1.1384936545193507,-0.8253163354522551,2.5475524946927357
-90,-90,-30,30,0,-60,-30,-0.07721089474603707,0.628786328278586,0.4233359540061004,-1.1454014088046995,-0.9034892128267584,2.571948550898937
-90,-90,-30,30,0,-60,0,-0.07352351539605259,0.6237444579949785,0.4222907889535225,-1.1821223333060464,-0.9256634145180263,2.6314491197242353
-90,-90,-30,30,0,-60,30,-0.07014641997033431,0.6193270737018662,0.42111731867425545,-1.242100512961571,-0.8952806013680763,2.7166485029518834
-90,-90,-30,30,0,-60,60,-0.06706943756753361,0.6154545282065371,0.41987248439543823,-1.309026632253857,-0.8151294438295194,2.809334802387294
-90,-90,-30,30,0,-60,90,-0.0642769506568155,0.6120567610858368,0.41859974781209974,-1.3689351209317049,-0.6887930949057075,2.894326773406488
-90,-90,-30,30,0,-30,-90,-0.0617513285097921,0.6090723370946185,0.41733496432743894,-1.3589190483109108,-0.8813287848028697,2.878114465399162
-90,-90,-30,30,0,-30,-60,-0.05946994998642214,0.6064483467451869,0.4160940076429608,-1.3562350387321793,-1.0033934901521908,2.877317465148179
-90,-90,-30,30,0,-30,-30,-0.05741365818554061,0.6041382481161749,0.41489731279691844,-1.3710014969791338,-1.062010074447565,2.8984084553697382
-90,-90,-30,30,0,-30,0,-0.05556272926183711,0.6021018751417012,0.4137570593984309,-1.4046187983000933,-1.0630454602376167,2.9405212215921535
-90,-90,-30,30,0,-30,30,-0.053898019113283,0.6003045105069181,0.4126791516889933,-1.4468627378680403,-1.0114831075347488,2.9919139149908136
-90,-90,-30,30,0,-30,60,-0.05240174701680694,0.5987160620885336,0.4116674552979678,-1.4856116629428786,-0.9120987031976122,3.0394247007508604
-90,-90,-30,30,0,-30,90,-0.05105746034469931,0.5973104728145392,0.4107234736783157,-1.5153656095399786,-0.7696377005133174,3.0768386179666023
-90,-90,-30,30,0,0,-90,-0.050342662611265306,0.5968687595668084,0.41060697682527786,-1.5085948448477775,-0.9543001157675559,3.0674871306646603
-90,-90,-30,30,0,0,-60,-0.04970012953494988,0.5964732503487425,0.41049323103305274,-1.5033585934114575,-1.068210904941085,3.0616424467486567
-90,-90,-30,30,0,0,-30,-0.04912323462882541,0.5961189151376179,0.4103857317544062,-1.5036936989816403,-1.1184804183376948,3.062609382943177
-90,-90,-30,30,0,0,0,-0.04860535944238601,0.5958013272262903,0.410285677093978,-1.5111105695736804,-1.1114672351688752,3.0714424651579755
-90,-90,-30,30,0,0,30,-0.048140188417240846,0.5955165735905815,0.4101922725702897,-1.5225891924281283,-1.052839424108568,3.084816982368985
-90,-90,-30,30,0,0,60,-0.04772234129324258,0.5952611673495178,0.4101055023837737,-1.5339127893718416,-0.947700779588684,3.0983139808368083
-90,-90,-30,30,0,0,90,-0.04734693788387003,0.5950320099963199,0.4100252204455113,-1.5429224714903538,-0.8006813902225686,3.1096514838791514
-90,-90,-30,30,0,30,-90,-0.04981502998488398,0.5996898618889845,0.4145429772576537,-1.4592697141517816,-0.978625080164993,3.010903309889813
-90,-90,-30,30,0,30,-60,-0.0519091090997084,0.6040973241474805,0.41844701993513966,-1.355338658790005,-1.081117916385319,2.8893669989283115
-90,-90,-30,30,0,30,-30,-0.053687816968668395,0.6082308392501323,0.42182164362748903,-1.2578278334000166,-1.116626591106296,2.776103529507833
-90,-90,-30,30,0,30,0,-0.055200784261823455,0.6120802913593325,0.4247409343461608,-1.1994905516624128,-1.0955094327440518,2.7068152971503583
-90,-90,-30,30,0,30,30,-0.05648986508929252,0.6156451482306421,0.4272689787064585,-1.187053250339158,-1.0268160888129472,2.6903140763382423
-90,-90,-30,30,0,30,60,-0.057590264273978065,0.6189315260053957,0.42946099932326376,-1.2035164753668977,-0.916264139396749,2.711196985479614
-90,-90,-30,30,0,30,90,-0.05853162074446941,0.6219500319307204,0.43136459696941615,-1.2295467184003985,-0.767534337077018,2.751620017988193
-90,-90,-30,30,0,60,-90,-0.06126834095422238,0.6309036060825429,0.4362728096305022,-1.0604976395481867,-0.9009297601958085,2.5381489590422626
-90,-90,-30,30,0,60,-60,-0.06341667457698144,0.6393071676274715,0.44018378591045926,-0.9031025505931877,-0.954236161016486,2.341058619471275
-90,-90,-30,30,0,60,-30,-0.06508740912898613,0.6471162001675799,0.4432763152406471,-0.800314373938102,-0.9485631965847178,2.2085073119446683
-90,-90,-30,30,0,60,0,-0.06637344371610429,0.6543178996031935,0.44570271707643155,-0.7640614570145821,-0.9018063544357229,2.1561708585013895
-90,-90,-30,30,0,60,30,-0.06735174074725733,0.6609209067367873,0.4475906928579023,-0.7783503310920161,-0.8228074576967984,2.1708662790091258
-90,-90,-30,30,0,60,60,-0.06808533515505379,0.6669478406266878,0.4490458193853091,-0.8189956407057711,-0.7138751584802203,2.230817487331888
-90,-90,-30,30,0,60,90,-0.06862549048453048,0.672429863445239,0.45015468053777197,-0.8652815811129219,-0.5754006120947776,2.317993240852155
-90,-90,-30,30,0,90,-90,-0.06951883974363762,0.6845862018853901,0.4518539938715329,-0.7214230383989518,-0.6416830633239607,2.087996760340352
-90,-90,-30,30,0,90,-60,-0.06985087616916133,0.6956344096042041,0.4525776073947722,-0.6204759942023821,-0.6468143928905354,1.918910530119633
-90,-90,-30,30,0,90,-30,-0.06976744539197728,0.7056037740027544,0.4525750076227993,-0.5696998855332125,-0.6130494687571505,1.8222509189499927
-90,-90,-30,30,0,90,0,-0.06938365272219002,0.7145528904284418,0.4520429270750245,-0.559839206826725,-0.5526314052326238,1.7922530845263078
-90,-90,-30,30,0,90,30,-0.06878995089133991,0.7225559678922229,0.4511367069107129,-0.5756484863963532,-0.4700011885861893,1.816718791138762
-90,-90,-30,30,0,90,60,-0.06805636231913882,0.7296940125629499,0.44997713503266606,-0.6017707757851666,-0.36603026096948793,1.8835814354408587
-90,-90,-30,30,0,90,90,-0.06723606823371796,0.7360492031229746,0.4486559835174821,-0.6247826033670354,-0.24132566781949505,1.98392905047315
-90,-90,-30,30,30,-90,-90,-0.06259693856346989,0.7193306153698913,0.45501718282362796,-0.5584401593645504,-0.4614223612606836,1.880607987023889
-90,-90,-30,30,30,-90,-60,-0.05728612882001388,0.7040164115194828,0.4590445909019388,-0.4796350164515893,-0.6246500850390295,1.807301440340674
-90,-90,-30,30,30,-90,-30,-0.051753516479258604,0.6901863324740217,0.46111603834215514,-0.41855797562593877,-0.7433945443790942,1.7763020983346185
-90,-90,-30,30,30,-90,0,-0.0463127951659721,0.6778194308853324,0.46166127936809037,-0.4019603076260739,-0.8291676095796642,1.8040595763570313
-90,-90,-30,30,30,-90,30,-0.041156517421065644,0.6668398894783674,0.46105614930696953,-0.4500035365234519,-0.8865119558269543,1.9038790188370007
-90,-90,-30,30,30,-90,60,-0.036391056038623366,0.6571420006655426,0.459615076078923,-0.5694104903452518,-0.9098209342564122,2.0776714194957715
-90,-90,-30,30,30,-90,90,-0.03206410803095542,0.6486067893205377,0.4575931516973619,-0.7417859920551604,-0.885872685489115,2.3038112641700765
-90,-90,-30,30,30,-60,-90,-0.028187018449422646,0.6411122341173857,0.4551963795224243,-0.5555082600598648,-1.0562858009340312,2.083841052940844
-90,-90,-30,30,30,-60,-60,-0.024740544346511982,0.6345422304490221,0.4525701744673336,-0.35868323687190923,-1.1614576876334202,1.8755584830702432
-90,-90,-30,30,30,-60,-30,-0.021699367355475556,0.6287863282170936,0.44983866296009917,-0.22513958554390576,-1.2250701224106688,1.7445375108296826
-90,-90,-30,30,30,-60,0,-0.019028396402889752,0.6237445508032667,0.4470889949782543,-0.22532912965600962,-1.267450624404498,1.755737746261375
-90,-90,-30,30,30,-60,30,-0.01669010445801588,0.6193271749902898,0.4443840307973788,-0.4054885302401439,-1.2894252779959823,1.9514756396398978
-90,-90,-30,30,30,-60,60,-0.014647319383638878,0.6154546029073464,0.44176774157555804,-0.7307927249512371,-1.267776219084043,2.2941201762125516
-90,-90,-30,30,30,-60,90,-0.01286498048947261,0.6120567691592405,0.43927027131532204,-1.0416317969861915,-1.1802954325585508,2.622155635748837
-90,-90,-30,30,30,-30,-90,-0.011312233494386193,0.6090723401820155,0.43691259033896396,-0.7284593158901451,-1.3480708088121318,2.2935072114899593
-90,-90,-30,30,30,-30,-60,-0.009956086122879921,0.6064483621235536,0.4346968735707946,-0.20610790525334557,-1.427226221397592,1.765140007493499
-90,-90,-30,30,30,-30,-30,-0.008772957250754339,0.6041382555403773,0.43263240815371573,0.2161123873403047,-1.4500919662346634,1.342721256311663
-90,-90,-30,30,30,-30,0,-0.007739959826850845,0.602101895659716,0.4307187519698028,0.23661053527078665,-1.4705198040525889,1.3252897774002386
-90,-90,-30,30,30,-30,30,-0.006837184586834793,0.6003045246052772,0.42895292364729376,-0.3730856786474429,-1.485870372464206,1.939462345877668
-90,-90,-30,30,30,-30,60,-0.006047185779409745,0.5987160703825265,0.4273286537105812,-1.1286707507691665,-1.4243250110213246,2.699604272279334
-90,-90,-30,30,30,-30,90,-0.0053549557730660615,0.5973104756227368,0.4258390160103174,-1.3981393116697356,-1.2905043224421988,2.9728028570673604
-90,-90,-30,30,30,0,-90,-0.004795325142074434,0.5968687889542881,0.42538071768012425,-1.133000697880188,-1.4697048440461984,2.7035380782350025
-90,-90,-30,30,30,0,-60,-0.004295128636578573,0.5964732640343425,0.4249609673604446,0.5239643707199689,-1.5262922797366094,1.044602668508195
-90,-90,-30,30,30,0,-30,-0.003848812049997978,0.5961189151255898,0.4245796697504649,1.123600279793392,-1.4905145470562753,0.4444805430081812
-90,-90,-30,30,30,0,0,-0.0034503174089079974,0.5958013256589292,0.4242340652115096,1.1236622182939908,-1.4985332402079277,0.44493432783871373
-90,-90,-30,30,30,0,30,-0.0030941993240234996,0.5955165688841646,0.42392061358109995,0.22067621063507462,-1.5419929184135226,1.3490741770640835
-90,-90,-30,30,30,0,60,-0.002775675731702092,0.5952611599900147,0.42363653106760407,-1.320277296147412,-1.4685867598208668,2.8915518894714705
-90,-90,-30,30,30,0,90,-0.0024907323508031928,0.595031999518274,0.42337932443409426,-1.4776312963855347,-1.3235540062266693,3.0506167616672646
-90,-90,-30,30,30,30,-90,-0.002369391675970411,0.599689855139837,0.42852587329322794,-0.7241009201686346,-1.4734946993427651,2.295440340681259
-90,-90,-30,30,30,30,-60,-0.0022310500862526015,0.6040973442777892,0.43295312175759076,0.3740141043355664,-1.4440901138193831,1.1913920314155093
-90,-90,-30,30,30,30,-30,-0.0020843477576217894,0.6082308845514173,0.43676442142667316,0.5315423095329795,-1.386694621645137,1.02856590132315
-90,-90,-30,30,30,30,0,-0.0019351739160467741,0.6120803670945594,0.4400486801199059,0.40419624264696835,-1.3584798088192196,1.154753383611519
-90,-90,-30,30,30,30,30,-0.0017875221871458888,0.6156452729382438,0.44288218888328584,0.10160408389021458,-1.3417561210367708,1.4627146997669607
-90,-90,-30,30,30,30,60,-0.0016444175334930453,0.6189316664152656,0.44533083010411595,-0.3069879729423146,-1.3004491175558035,1.8847493520719725
-90,-90,-30,30,30,30,90,-0.0015077073277139667,0.6219501186188728,0.44745052153832254,-0.6679152297321727,-1.2058202293702887,2.268236960603342
-90,-90,-30,30,30,60,-90,-0.0014237529252029719,0.6309037457665934,0.4530694854856311,-0.13806280352142367,-1.2068290077561254,1.7139332905553386
-90,-90,-30,30,30,60,-60,-0.0013292374716403462,0.6393073916484108,0.4575302558548842,0.1244309068633463,-1.1382027560435037,1.4290079694249893
-90,-90,-30,30,30,60,-30,-0.0012303245876844962,0.6471165151808622,0.4610433783177211,0.19104400052332296,-1.0700251564606,1.3486603318120338
-90,-90,-30,30,30,60,0,-0.0011312471079715225,0.6543183091251534,0.4637872138595725,0.1513119410897968,-1.0172764932540592,1.3881797879052649
-90,-90,-30,30,30,60,30,-0.0010348719209375534,0.6609214211399869,0.4659107982888419,0.04551326165007595,-0.9735468541207049,1.510488955529323
-90,-90,-30,30,30,60,60,-0.0009428550249572639,0.6669484262894639,0.4675374285399887,-0.10281412990511724,-0.9252154993126382,1.6940293814483272
-90,-90,-30,30,30,60,90,-0.0008560584159077386,0.6724306032163888,0.4687669100829762,-0.2700389627284772,-0.8576913659696129,1.9165145759620812
-90,-90,-30,30,30,90,-90,-0.0007853992583204588,0.6845870307960098,0.4706860164237658,-0.04896464515779016,-0.7986202259353701,1.6335813764726401
-90,-90,-30,30,30,90,-60,-0.000711506436047604,0.6956353417986795,0.47147790722524535,0.05359075677628986,-0.7181701022356091,1.4836286559796108
-90,-90,-30,30,30,90,-30,-0.0006406709331460963,0.7056047252424571,0.4714336314273734,0.08050658266217876,-0.6435271119215789,1.4310584228366352
-90,-90,-30,30,30,90,0,-0.000574291337118032,0.7145538608931876,0.4707805337873071,0.06278777328436153,-0.5800513109237702,1.4503058569070482
-90,-90,-30,30,30,90,30,-0.0005131906573124598,0.7225569584780321,0.46969840674478164,0.01903417156564813,-0.524435289762228,1.5263588000291841
-90,-90,-30,30,30,90,60,-0.0004570071234600236,0.7296951691749394,0.46832611623634857,-0.038661911021204434,-0.47080674550615825,1.6492996442399204
-90,-90,-30,30,30,90,90,-0.0004064000501212339,0.7360501567928169,0.4667723232706962,-0.10107251132806805,-0.4135657669056212,1.8113268322576423
-90,-90,-30,30,60,-90,-90,0.006813050589557252,0.7193254582903321,0.47000509800851153,0.03393365298127187,-0.549376190497933,1.5869582496257524
-90,-90,-30,30,60,-90,-60,0.013417876451857845,0.7040125573712982,0.4708279309950807,0.17449379058234024,-0.6454435751107397,1.4101013071911563
-90,-90,-30,30,60,-90,-30,0.01924026913967386,0.6901837317179496,0.4698479099080139,0.2923097984905688,-0.7225114962410119,1.289426560748535
-90,-90,-30,30,60,-90,0,0.02422238594246031,0.6778178104940769,0.4675940655828611,0.3699557366752774,-0.799027531108524,1.2294555440498367
-90,-90,-30,30,60,-90,30,0.02838443779496751,0.6668389680401445,0.46448762178782776,0.39328751676815565,-0.8857877783036147,1.2350633884247304
-90,-90,-30,30,60,-90,60,0.031791137252508456,0.6571415761225012,0.4608534792212973,0.34028653331798386,-0.9838759111060383,1.321545805049408
-90,-90,-30,30,60,-90,90,0.03452786474591135,0.6486066401167595,0.4569363779266986,0.16839278713942848,-1.0808515145342246,1.526891894844288
-90,-90,-30,30,60,-60,-90,0.03668384023077592,0.6411125998662258,0.452921938910888,0.561382077591132,-1.0647758525830282,1.0855507488883547
-90,-90,-30,30,60,-60,-60,0.03835710362984254,0.6345425530551477,0.448922616765312,0.8025761804513022,-1.023997294789235,0.8185844808864895
-90,-90,-30,30,60,-60,-30,0.039626243225729545,0.6287865716773351,0.445035384665268,0.9388865197263535,-1.004833345449778,0.6718758833681159
-90,-90,-30,30,60,-60,0,0.040565370710785156,0.6237447051815657,0.44131792175889933,1.0107335454574058,-1.0235260461467486,0.5995468581833185
-90,-90,-30,30,60,-60,30,0.04123854329795706,0.6193272380814795,0.43780575588390064,1.0325327276842315,-1.0833931893325455,0.5829086685907199
-90,-90,-30,30,60,-60,60,0.04170002023982608,0.6154545751291068,0.4345182929625864,0.9920704757788225,-1.181880082183063,0.6309547508288875
-90,-90,-30,30,60,-60,90,0.041994697869899546,0.6120567342147863,0.43146442217115927,0.8104762147984294,-1.3094776315520331,0.820331957560592
-90,-90,-30,30,60,-30,-90,0.04215865053936001,0.6090726156410358,0.428646086908667,1.1789913536944028,-1.1622071992607714,0.43012593181168374
-90,-90,-30,30,60,-30,-60,0.04222616793138131,0.6064484678457673,0.42604898203339286,1.3069790441072555,-1.0570891415417263,0.28971934033596686
-90,-90,-30,30,60,-30,-30,0.042219140252986814,0.6041382444964405,0.42366952659365875,1.3686105229217602,-1.0086422892169518,0.2218784062159124
-90,-90,-30,30,60,-30,0,0.04215707510213107,0.6021018631277322,0.42149655756573784,1.402952251103677,-1.0150506387341596,0.18511641089466085
-90,-90,-30,30,60,-30,30,0.0420559434696079,0.600304491826605,0.4195159768587871,1.421342486135592,-1.0720576233820724,0.16618537868900066
-90,-90,-30,30,60,-30,60,0.04192792524313382,0.598716037052043,0.4177143712714294,1.4247968430844926,-1.1750587089179052,0.16265930293935835
-90,-90,-30,30,60,-30,90,0.041782558499460165,0.597310441227815,0.41607823959892887,1.398943507765835,-1.3194573113601848,0.187962792586982
-90,-90,-30,30,60,0,-90,0.0420376108340186,0.596868759498074,0.4153998162593954,1.479900538999695,-1.1368113652684744,0.10199569605141268
-90,-90,-30,30,60,0,-60,0.04226115645201408,0.5964732325585748,0.41478720237223843,1.5048961310507394,-1.0236137050867273,0.07401413867530843
-90,-90,-30,30,60,0,-30,0.042457224830524075,0.5961188838378871,0.41423447886347387,1.516046435865679,-0.9738081812237476,0.061379100966174334
-90,-90,-30,30,60,0,0,0.04262954485260344,0.5958012913464911,0.4137359380261719,1.5210888753111165,-0.9812229689513459,0.055917843387646035
-90,-90,-30,30,60,0,30,0.04278123124582303,0.5955165332789145,0.4132864330258027,1.5217417726376432,-1.040185004299841,0.05554373850339846
-90,-90,-30,30,60,0,60,0.04291500280039753,0.5952611223198079,0.41288122017220796,1.5167329233876075,-1.1455423535249671,0.061234739974969185
-90,-90,-30,30,60,0,90,0.04303318366971244,0.5950319590897765,0.4125159955562373,1.4977937519826516,-1.2925884745906038,0.08104642459507008
-90,-90,-30,30,60,30,-90,0.045711442724366,0.5996898263826459,0.4169123627565626,1.4275556966467846,-1.106476121276317,0.16315154875545596
-90,-90,-30,30,60,30,-60,0.04804489506616223,0.6040973115048541,0.42067729612999594,1.3817965398788377,-0.9893705519999463,0.215385307809002
-90,-90,-30,30,60,30,-30,0.05007756361346231,0.6082308739098238,0.4239043746480504,1.3360691995692693,-0.9342515104038511,0.2669536309108157
-90,-90,-30,30,60,30,0,0.051848816025420796,0.6120803853790017,0.42667379381120096,1.2816696309522444,-0.933985470473689,0.3301104014533934
-90,-90,-30,30,60,30,30,0.05339344356809918,0.615645285660936,0.42905392196430836,1.2077708902484827,-0.981194556496196,0.41801367870848094
-90,-90,-30,30,60,30,60,0.05474169207721084,0.6189316728440151,0.43110303137386696,1.0920720302138014,-1.0671049323907584,0.5542119146903
-90,-90,-30,30,60,30,90,0.05591993821466769,0.6219501186918212,0.4328704430096002,0.8790628611619026,-1.1773711431480476,0.794694390857467
-90,-90,-30,30,60,60,-90,0.05880203622146378,0.6309037546514894,0.4376946700077376,0.9785128959994709,-0.9875577267174402,0.6942071803567755
